candidate_id,gps_start,detector,legacy_class,score,class,variant
1388380380.0_H1,1388380380.0,H1,ROBUST,0.4355038702487945,ROBUST,idxq4-64_queryq4-64
1388381020.0_H1,1388381020.0,H1,ROBUST,0.4586613476276397,ROBUST,idxq4-64_queryq4-64
1388381980.0_H1,1388381980.0,H1,BACKGROUND,0.1156446412205696,BACKGROUND,idxq4-64_queryq4-64
1388385116.0_H1,1388385116.0,H1,BACKGROUND,0.1022636890411377,BACKGROUND,idxq4-64_queryq4-64
1388388412.0_H1,1388388412.0,H1,AMBIGUOUS,0.1309625655412674,AMBIGUOUS,idxq4-64_queryq4-64
1388392860.0_H1,1388392860.0,H1,ROBUST,0.4321998059749603,ROBUST,idxq4-64_queryq4-64
1388393212.0_H1,1388393212.0,H1,BACKGROUND,0.1066198199987411,BACKGROUND,idxq4-64_queryq4-64
1388394140.0_H1,1388394140.0,H1,ROBUST,0.4274706542491913,ROBUST,idxq4-64_queryq4-64
1388394172.0_H1,1388394172.0,H1,ROBUST,0.4175565838813782,ROBUST,idxq4-64_queryq4-64
1388401084.0_H1,1388401084.0,H1,ROBUST,0.2142530381679535,ROBUST,idxq4-64_queryq4-64
1388403968.0_H1,1388403968.0,H1,AMBIGUOUS,0.1344749629497528,AMBIGUOUS,idxq4-64_queryq4-64
1388404924.0_H1,1388404924.0,H1,BACKGROUND,0.0879255011677742,BACKGROUND,idxq4-64_queryq4-64
1388405500.0_H1,1388405500.0,H1,BACKGROUND,0.1001731678843498,BACKGROUND,idxq4-64_queryq4-64
1388408380.0_H1,1388408380.0,H1,AMBIGUOUS,0.133096843957901,AMBIGUOUS,idxq4-64_queryq4-64
1388412220.0_H1,1388412220.0,H1,AMBIGUOUS,0.1398919969797134,AMBIGUOUS,idxq4-64_queryq4-64
1388414492.0_H1,1388414492.0,H1,ROBUST,0.3899151384830475,ROBUST,idxq4-64_queryq4-64
1388414908.0_H1,1388414908.0,H1,ROBUST,0.4565412104129791,ROBUST,idxq4-64_queryq4-64
1388626076.0_H1,1388626076.0,H1,ROBUST,0.4596423506736755,ROBUST,idxq4-64_queryq4-64
1388627164.0_L1,1388627164.0,L1,ROBUST,0.4307723343372345,ROBUST,idxq4-64_queryq4-64
1388627196.0_L1,1388627196.0,L1,ROBUST,0.4360145926475525,ROBUST,idxq4-64_queryq4-64
1388627548.0_L1,1388627548.0,L1,ROBUST,0.4360724091529846,ROBUST,idxq4-64_queryq4-64
1388627900.0_L1,1388627900.0,L1,ROBUST,0.4608305096626282,ROBUST,idxq4-64_queryq4-64
1388628156.0_L1,1388628156.0,L1,ROBUST,0.4458726942539215,ROBUST,idxq4-64_queryq4-64
1388628668.0_L1,1388628668.0,L1,ROBUST,0.4654439091682434,ROBUST,idxq4-64_queryq4-64
1388628924.0_L1,1388628924.0,L1,ROBUST,0.4378504455089569,ROBUST,idxq4-64_queryq4-64
1388630364.0_L1,1388630364.0,L1,ROBUST,0.4424382448196411,ROBUST,idxq4-64_queryq4-64
1388631388.0_H1,1388631388.0,H1,BACKGROUND,0.0942360758781433,BACKGROUND,idxq4-64_queryq4-64
1388631516.0_L1,1388631516.0,L1,ROBUST,0.4582724869251251,ROBUST,idxq4-64_queryq4-64
1388631548.0_L1,1388631548.0,L1,ROBUST,0.4317307770252228,ROBUST,idxq4-64_queryq4-64
1388645788.0_L1,1388645788.0,L1,ROBUST,0.440478652715683,ROBUST,idxq4-64_queryq4-64
1388646108.0_L1,1388646108.0,L1,ROBUST,0.4759542942047119,ROBUST,idxq4-64_queryq4-64
1388646172.0_L1,1388646172.0,L1,ROBUST,0.4470591247081756,ROBUST,idxq4-64_queryq4-64
1388646620.0_L1,1388646620.0,L1,ROBUST,0.4314251542091369,ROBUST,idxq4-64_queryq4-64
1388646652.0_L1,1388646652.0,L1,ROBUST,0.4251765608787536,ROBUST,idxq4-64_queryq4-64
1388646748.0_H1,1388646748.0,H1,AMBIGUOUS,0.1445231288671493,AMBIGUOUS,idxq4-64_queryq4-64
1388646844.0_L1,1388646844.0,L1,ROBUST,0.4487172663211822,ROBUST,idxq4-64_queryq4-64
1388646940.0_L1,1388646940.0,L1,ROBUST,0.4432614743709564,ROBUST,idxq4-64_queryq4-64
1388647100.0_L1,1388647100.0,L1,ROBUST,0.4714993238449096,ROBUST,idxq4-64_queryq4-64
1388647164.0_L1,1388647164.0,L1,ROBUST,0.4680244326591491,ROBUST,idxq4-64_queryq4-64
1388647388.0_L1,1388647388.0,L1,ROBUST,0.4293900430202484,ROBUST,idxq4-64_queryq4-64
1388647772.0_H1,1388647772.0,H1,BACKGROUND,0.1080501079559326,BACKGROUND,idxq4-64_queryq4-64
1388647804.0_L1,1388647804.0,L1,ROBUST,0.4848714172840118,ROBUST,idxq4-64_queryq4-64
1388647868.0_H1,1388647868.0,H1,ROBUST,0.2817713916301727,ROBUST,idxq4-64_queryq4-64
1388647964.0_H1,1388647964.0,H1,ROBUST,0.4582341015338897,ROBUST,idxq4-64_queryq4-64
1388648188.0_L1,1388648188.0,L1,ROBUST,0.4538628160953522,ROBUST,idxq4-64_queryq4-64
1388648348.0_L1,1388648348.0,L1,ROBUST,0.4649393856525421,ROBUST,idxq4-64_queryq4-64
1388648668.0_L1,1388648668.0,L1,ROBUST,0.4281804859638214,ROBUST,idxq4-64_queryq4-64
1388649116.0_L1,1388649116.0,L1,ROBUST,0.4467869699001312,ROBUST,idxq4-64_queryq4-64
1388649628.0_L1,1388649628.0,L1,ROBUST,0.452609121799469,ROBUST,idxq4-64_queryq4-64
1388649660.0_L1,1388649660.0,L1,ROBUST,0.4630586206912994,ROBUST,idxq4-64_queryq4-64
1388649948.0_L1,1388649948.0,L1,ROBUST,0.4451827108860016,ROBUST,idxq4-64_queryq4-64
1388651036.0_L1,1388651036.0,L1,ROBUST,0.437184065580368,ROBUST,idxq4-64_queryq4-64
1388651676.0_H1,1388651676.0,H1,ROBUST,0.4181682467460632,ROBUST,idxq4-64_queryq4-64
1388651868.0_H1,1388651868.0,H1,BACKGROUND,0.0993923619389534,BACKGROUND,idxq4-64_queryq4-64
1388652956.0_L1,1388652956.0,L1,ROBUST,0.4605025351047516,ROBUST,idxq4-64_queryq4-64
1388653084.0_H1,1388653084.0,H1,BACKGROUND,0.1264015138149261,BACKGROUND,idxq4-64_queryq4-64
1388653372.0_L1,1388653372.0,L1,ROBUST,0.4725891053676605,ROBUST,idxq4-64_queryq4-64
1388654044.0_L1,1388654044.0,L1,ROBUST,0.4608882367610931,ROBUST,idxq4-64_queryq4-64
1388654076.0_L1,1388654076.0,L1,ROBUST,0.4411173462867737,ROBUST,idxq4-64_queryq4-64
1388654108.0_L1,1388654108.0,L1,ROBUST,0.4748845398426056,ROBUST,idxq4-64_queryq4-64
1388654300.0_L1,1388654300.0,L1,ROBUST,0.4494717717170715,ROBUST,idxq4-64_queryq4-64
1388654460.0_L1,1388654460.0,L1,ROBUST,0.4127570390701294,ROBUST,idxq4-64_queryq4-64
1388654908.0_L1,1388654908.0,L1,ROBUST,0.443476915359497,ROBUST,idxq4-64_queryq4-64
1388655164.0_L1,1388655164.0,L1,ROBUST,0.4351257383823395,ROBUST,idxq4-64_queryq4-64
1388655324.0_L1,1388655324.0,L1,ROBUST,0.4495147168636322,ROBUST,idxq4-64_queryq4-64
1388655388.0_L1,1388655388.0,L1,ROBUST,0.4522615671157837,ROBUST,idxq4-64_queryq4-64
1388655804.0_L1,1388655804.0,L1,ROBUST,0.4390393197536468,ROBUST,idxq4-64_queryq4-64
1388656476.0_L1,1388656476.0,L1,ROBUST,0.4306353330612182,ROBUST,idxq4-64_queryq4-64
1388656476.0_H1,1388656476.0,H1,BACKGROUND,0.08840134739875793,BACKGROUND,idxq4-64_queryq4-64
1388656796.0_L1,1388656796.0,L1,ROBUST,0.4181497395038605,ROBUST,idxq4-64_queryq4-64
1388657116.0_L1,1388657116.0,L1,ROBUST,0.4394920170307159,ROBUST,idxq4-64_queryq4-64
1388658044.0_H1,1388658044.0,H1,BACKGROUND,0.0986470058560371,BACKGROUND,idxq4-64_queryq4-64
1388659868.0_L1,1388659868.0,L1,ROBUST,0.4356708228588104,ROBUST,idxq4-64_queryq4-64
1388660284.0_H1,1388660284.0,H1,ROBUST,0.426383912563324,ROBUST,idxq4-64_queryq4-64
1388660476.0_L1,1388660476.0,L1,ROBUST,0.4574652910232544,ROBUST,idxq4-64_queryq4-64
1388660956.0_L1,1388660956.0,L1,ROBUST,0.4504397213459015,ROBUST,idxq4-64_queryq4-64
1388661500.0_L1,1388661500.0,L1,ROBUST,0.463733047246933,ROBUST,idxq4-64_queryq4-64
1388661884.0_H1,1388661884.0,H1,BACKGROUND,0.0843610092997551,BACKGROUND,idxq4-64_queryq4-64
1388662492.0_L1,1388662492.0,L1,ROBUST,0.3926198184490204,ROBUST,idxq4-64_queryq4-64
1388662524.0_L1,1388662524.0,L1,ROBUST,0.457610011100769,ROBUST,idxq4-64_queryq4-64
1388662620.0_L1,1388662620.0,L1,ROBUST,0.4442109167575836,ROBUST,idxq4-64_queryq4-64
1388662716.0_H1,1388662716.0,H1,BACKGROUND,0.1111918911337852,BACKGROUND,idxq4-64_queryq4-64
1388663004.0_H1,1388663004.0,H1,BACKGROUND,0.101662553846836,BACKGROUND,idxq4-64_queryq4-64
1388663036.0_H1,1388663036.0,H1,ROBUST,0.421420156955719,ROBUST,idxq4-64_queryq4-64
1388663196.0_L1,1388663196.0,L1,ROBUST,0.4554516077041626,ROBUST,idxq4-64_queryq4-64
1388663196.0_H1,1388663196.0,H1,ROBUST,0.42169225215911865,ROBUST,idxq4-64_queryq4-64
1388663228.0_L1,1388663228.0,L1,ROBUST,0.5117062926292419,ROBUST,idxq4-64_queryq4-64
1388663484.0_L1,1388663484.0,L1,ROBUST,0.4699326753616333,ROBUST,idxq4-64_queryq4-64
1388663708.0_H1,1388663708.0,H1,ROBUST,0.4641582369804382,ROBUST,idxq4-64_queryq4-64
1388663740.0_L1,1388663740.0,L1,ROBUST,0.4472129046916961,ROBUST,idxq4-64_queryq4-64
1388664412.0_L1,1388664412.0,L1,ROBUST,0.4428122341632843,ROBUST,idxq4-64_queryq4-64
1388664508.0_L1,1388664508.0,L1,ROBUST,0.4638758897781372,ROBUST,idxq4-64_queryq4-64
1388664636.0_L1,1388664636.0,L1,ROBUST,0.4645407795906067,ROBUST,idxq4-64_queryq4-64
1388665340.0_L1,1388665340.0,L1,ROBUST,0.450649231672287,ROBUST,idxq4-64_queryq4-64
1388665692.0_L1,1388665692.0,L1,ROBUST,0.4577414691448211,ROBUST,idxq4-64_queryq4-64
1388665724.0_L1,1388665724.0,L1,ROBUST,0.4303754568099975,ROBUST,idxq4-64_queryq4-64
1388665948.0_L1,1388665948.0,L1,ROBUST,0.4482692182064056,ROBUST,idxq4-64_queryq4-64
1388665980.0_L1,1388665980.0,L1,ROBUST,0.4524755477905273,ROBUST,idxq4-64_queryq4-64
1388666396.0_L1,1388666396.0,L1,ROBUST,0.4358592331409454,ROBUST,idxq4-64_queryq4-64
1388666588.0_L1,1388666588.0,L1,ROBUST,0.4534216523170471,ROBUST,idxq4-64_queryq4-64
1388666652.0_L1,1388666652.0,L1,ROBUST,0.4459565579891205,ROBUST,idxq4-64_queryq4-64
1388666684.0_L1,1388666684.0,L1,ROBUST,0.4686946272850036,ROBUST,idxq4-64_queryq4-64
1388667228.0_L1,1388667228.0,L1,ROBUST,0.4603785872459411,ROBUST,idxq4-64_queryq4-64
1388667260.0_L1,1388667260.0,L1,ROBUST,0.4773734509944916,ROBUST,idxq4-64_queryq4-64
1388667644.0_L1,1388667644.0,L1,ROBUST,0.4737175703048706,ROBUST,idxq4-64_queryq4-64
1388667964.0_L1,1388667964.0,L1,ROBUST,0.4245035350322723,ROBUST,idxq4-64_queryq4-64
1388669436.0_L1,1388669436.0,L1,ROBUST,0.484770268201828,ROBUST,idxq4-64_queryq4-64
1388669628.0_L1,1388669628.0,L1,ROBUST,0.4627892076969147,ROBUST,idxq4-64_queryq4-64
1388669724.0_L1,1388669724.0,L1,ROBUST,0.4396792948246002,ROBUST,idxq4-64_queryq4-64
1388669948.0_H1,1388669948.0,H1,BACKGROUND,0.1083390042185783,BACKGROUND,idxq4-64_queryq4-64
1388670140.0_L1,1388670140.0,L1,ROBUST,0.458697110414505,ROBUST,idxq4-64_queryq4-64
1388670428.0_L1,1388670428.0,L1,ROBUST,0.4379790127277374,ROBUST,idxq4-64_queryq4-64
1388670620.0_L1,1388670620.0,L1,ROBUST,0.4533465206623077,ROBUST,idxq4-64_queryq4-64
1388670940.0_H1,1388670940.0,H1,BACKGROUND,0.1096534356474876,BACKGROUND,idxq4-64_queryq4-64
1388671132.0_L1,1388671132.0,L1,ROBUST,0.4571013152599334,ROBUST,idxq4-64_queryq4-64
1388671356.0_L1,1388671356.0,L1,ROBUST,0.4620901346206665,ROBUST,idxq4-64_queryq4-64
1388671388.0_L1,1388671388.0,L1,ROBUST,0.4585777521133423,ROBUST,idxq4-64_queryq4-64
1388671772.0_L1,1388671772.0,L1,ROBUST,0.4732010662555694,ROBUST,idxq4-64_queryq4-64
1388672156.0_L1,1388672156.0,L1,ROBUST,0.4521966874599457,ROBUST,idxq4-64_queryq4-64
1388672604.0_L1,1388672604.0,L1,ROBUST,0.4673206806182861,ROBUST,idxq4-64_queryq4-64
1388672764.0_L1,1388672764.0,L1,ROBUST,0.5286951661109924,ROBUST,idxq4-64_queryq4-64
1388672828.0_L1,1388672828.0,L1,ROBUST,0.4488604664802551,ROBUST,idxq4-64_queryq4-64
1388672860.0_L1,1388672860.0,L1,ROBUST,0.460523784160614,ROBUST,idxq4-64_queryq4-64
1388673244.0_L1,1388673244.0,L1,ROBUST,0.4496126472949981,ROBUST,idxq4-64_queryq4-64
1388673244.0_H1,1388673244.0,H1,BACKGROUND,0.0897497907280922,BACKGROUND,idxq4-64_queryq4-64
1388673276.0_L1,1388673276.0,L1,ROBUST,0.4402739703655243,ROBUST,idxq4-64_queryq4-64
1388673468.0_L1,1388673468.0,L1,ROBUST,0.4379908442497253,ROBUST,idxq4-64_queryq4-64
1388673532.0_L1,1388673532.0,L1,ROBUST,0.4959630370140075,ROBUST,idxq4-64_queryq4-64
1388673884.0_L1,1388673884.0,L1,ROBUST,0.4150155484676361,ROBUST,idxq4-64_queryq4-64
1388673884.0_H1,1388673884.0,H1,BACKGROUND,0.08727885037660599,BACKGROUND,idxq4-64_queryq4-64
1388674044.0_L1,1388674044.0,L1,ROBUST,0.4600166976451874,ROBUST,idxq4-64_queryq4-64
1388674108.0_L1,1388674108.0,L1,ROBUST,0.3999796509742737,ROBUST,idxq4-64_queryq4-64
1388674524.0_L1,1388674524.0,L1,ROBUST,0.4256238937377929,ROBUST,idxq4-64_queryq4-64
1388674780.0_L1,1388674780.0,L1,ROBUST,0.4379133880138397,ROBUST,idxq4-64_queryq4-64
1388674876.0_L1,1388674876.0,L1,ROBUST,0.4605837762355804,ROBUST,idxq4-64_queryq4-64
1388675004.0_L1,1388675004.0,L1,ROBUST,0.4585468173027038,ROBUST,idxq4-64_queryq4-64
1388675196.0_L1,1388675196.0,L1,ROBUST,0.4338183104991913,ROBUST,idxq4-64_queryq4-64
1388675228.0_L1,1388675228.0,L1,ROBUST,0.4377151429653168,ROBUST,idxq4-64_queryq4-64
1388675292.0_L1,1388675292.0,L1,ROBUST,0.4610174000263214,ROBUST,idxq4-64_queryq4-64
1388675420.0_L1,1388675420.0,L1,ROBUST,0.4628932178020477,ROBUST,idxq4-64_queryq4-64
1388676188.0_L1,1388676188.0,L1,ROBUST,0.4254233539104461,ROBUST,idxq4-64_queryq4-64
1388676220.0_L1,1388676220.0,L1,ROBUST,0.4555825889110565,ROBUST,idxq4-64_queryq4-64
1388676508.0_L1,1388676508.0,L1,ROBUST,0.4652829468250274,ROBUST,idxq4-64_queryq4-64
1388676572.0_L1,1388676572.0,L1,ROBUST,0.4509756565093994,ROBUST,idxq4-64_queryq4-64
1388676608.0_L1,1388676608.0,L1,ROBUST,0.4355265200138092,ROBUST,idxq4-64_queryq4-64
1388676732.0_L1,1388676732.0,L1,ROBUST,0.3982600569725036,ROBUST,idxq4-64_queryq4-64
1388676828.0_L1,1388676828.0,L1,ROBUST,0.4425168931484222,ROBUST,idxq4-64_queryq4-64
1388676892.0_H1,1388676892.0,H1,ROBUST,0.4662785828113556,ROBUST,idxq4-64_queryq4-64
1388677212.0_L1,1388677212.0,L1,ROBUST,0.4682230949401855,ROBUST,idxq4-64_queryq4-64
1388677468.0_L1,1388677468.0,L1,ROBUST,0.4665026068687439,ROBUST,idxq4-64_queryq4-64
1388677724.0_L1,1388677724.0,L1,ROBUST,0.4673905372619629,ROBUST,idxq4-64_queryq4-64
1388677756.0_L1,1388677756.0,L1,ROBUST,0.4516157209873199,ROBUST,idxq4-64_queryq4-64
1388677788.0_L1,1388677788.0,L1,ROBUST,0.4254537522792816,ROBUST,idxq4-64_queryq4-64
1388678012.0_L1,1388678012.0,L1,ROBUST,0.4855048358440399,ROBUST,idxq4-64_queryq4-64
1388678172.0_L1,1388678172.0,L1,ROBUST,0.4524491131305694,ROBUST,idxq4-64_queryq4-64
1388678364.0_L1,1388678364.0,L1,ROBUST,0.4292469918727875,ROBUST,idxq4-64_queryq4-64
1388678428.0_L1,1388678428.0,L1,ROBUST,0.4294462502002716,ROBUST,idxq4-64_queryq4-64
1388678460.0_L1,1388678460.0,L1,ROBUST,0.349584698677063,ROBUST,idxq4-64_queryq4-64
1388678716.0_L1,1388678716.0,L1,ROBUST,0.4019529223442077,ROBUST,idxq4-64_queryq4-64
1388678908.0_L1,1388678908.0,L1,ROBUST,0.4060092270374298,ROBUST,idxq4-64_queryq4-64
1388678940.0_L1,1388678940.0,L1,ROBUST,0.4361540377140045,ROBUST,idxq4-64_queryq4-64
1388678972.0_L1,1388678972.0,L1,ROBUST,0.4764328002929687,ROBUST,idxq4-64_queryq4-64
1388679100.0_L1,1388679100.0,L1,ROBUST,0.4699900150299072,ROBUST,idxq4-64_queryq4-64
1388679164.0_L1,1388679164.0,L1,ROBUST,0.4554931223392486,ROBUST,idxq4-64_queryq4-64
1388679196.0_L1,1388679196.0,L1,ROBUST,0.4780499041080475,ROBUST,idxq4-64_queryq4-64
1388679260.0_L1,1388679260.0,L1,ROBUST,0.3918280899524688,ROBUST,idxq4-64_queryq4-64
1388679388.0_L1,1388679388.0,L1,ROBUST,0.4283173382282257,ROBUST,idxq4-64_queryq4-64
1388679708.0_L1,1388679708.0,L1,ROBUST,0.397302895784378,ROBUST,idxq4-64_queryq4-64
1388679804.0_L1,1388679804.0,L1,ROBUST,0.4288616478443146,ROBUST,idxq4-64_queryq4-64
1388679836.0_L1,1388679836.0,L1,ROBUST,0.4686039090156555,ROBUST,idxq4-64_queryq4-64
1388679964.0_L1,1388679964.0,L1,ROBUST,0.4573676288127899,ROBUST,idxq4-64_queryq4-64
1388680060.0_L1,1388680060.0,L1,ROBUST,0.4800958037376404,ROBUST,idxq4-64_queryq4-64
1388680156.0_L1,1388680156.0,L1,ROBUST,0.4134353995323181,ROBUST,idxq4-64_queryq4-64
1388680316.0_H1,1388680316.0,H1,BACKGROUND,0.0951533243060112,BACKGROUND,idxq4-64_queryq4-64
1388680412.0_L1,1388680412.0,L1,ROBUST,0.4764314591884613,ROBUST,idxq4-64_queryq4-64
1388680704.0_L1,1388680704.0,L1,ROBUST,0.3443050384521484,ROBUST,idxq4-64_queryq4-64
1388680828.0_L1,1388680828.0,L1,ROBUST,0.4220609664916992,ROBUST,idxq4-64_queryq4-64
1388681084.0_L1,1388681084.0,L1,ROBUST,0.4670999348163605,ROBUST,idxq4-64_queryq4-64
1388681212.0_L1,1388681212.0,L1,ROBUST,0.425746738910675,ROBUST,idxq4-64_queryq4-64
1388681308.0_L1,1388681308.0,L1,ROBUST,0.4384701550006866,ROBUST,idxq4-64_queryq4-64
1388681372.0_L1,1388681372.0,L1,ROBUST,0.4693185985088348,ROBUST,idxq4-64_queryq4-64
1388681468.0_L1,1388681468.0,L1,ROBUST,0.4538159072399139,ROBUST,idxq4-64_queryq4-64
1388681660.0_L1,1388681660.0,L1,ROBUST,0.4507351517677307,ROBUST,idxq4-64_queryq4-64
1388681724.0_L1,1388681724.0,L1,ROBUST,0.4947395920753479,ROBUST,idxq4-64_queryq4-64
1388681884.0_L1,1388681884.0,L1,ROBUST,0.4569280445575714,ROBUST,idxq4-64_queryq4-64
1388682300.0_L1,1388682300.0,L1,ROBUST,0.433054655790329,ROBUST,idxq4-64_queryq4-64
1388682428.0_L1,1388682428.0,L1,ROBUST,0.4475464224815368,ROBUST,idxq4-64_queryq4-64
1388682524.0_L1,1388682524.0,L1,ROBUST,0.4331262707710266,ROBUST,idxq4-64_queryq4-64
1388682716.0_L1,1388682716.0,L1,ROBUST,0.4465167224407196,ROBUST,idxq4-64_queryq4-64
1388682780.0_L1,1388682780.0,L1,ROBUST,0.4683415591716766,ROBUST,idxq4-64_queryq4-64
1388682940.0_L1,1388682940.0,L1,ROBUST,0.4731618165969848,ROBUST,idxq4-64_queryq4-64
1388683068.0_L1,1388683068.0,L1,ROBUST,0.4175202846527099,ROBUST,idxq4-64_queryq4-64
1388683164.0_L1,1388683164.0,L1,ROBUST,0.4737438261508941,ROBUST,idxq4-64_queryq4-64
1388683196.0_L1,1388683196.0,L1,ROBUST,0.438969075679779,ROBUST,idxq4-64_queryq4-64
1388683228.0_L1,1388683228.0,L1,ROBUST,0.4408300220966339,ROBUST,idxq4-64_queryq4-64
1388683324.0_L1,1388683324.0,L1,ROBUST,0.4266371428966522,ROBUST,idxq4-64_queryq4-64
1388683356.0_L1,1388683356.0,L1,ROBUST,0.4652723371982574,ROBUST,idxq4-64_queryq4-64
1388683388.0_L1,1388683388.0,L1,ROBUST,0.478543221950531,ROBUST,idxq4-64_queryq4-64
1388683452.0_L1,1388683452.0,L1,ROBUST,0.4347080290317535,ROBUST,idxq4-64_queryq4-64
1388683580.0_L1,1388683580.0,L1,ROBUST,0.4554290175437927,ROBUST,idxq4-64_queryq4-64
1388683612.0_L1,1388683612.0,L1,ROBUST,0.4405388832092285,ROBUST,idxq4-64_queryq4-64
1388683932.0_L1,1388683932.0,L1,ROBUST,0.4549429714679718,ROBUST,idxq4-64_queryq4-64
1388683964.0_L1,1388683964.0,L1,ROBUST,0.4408879280090332,ROBUST,idxq4-64_queryq4-64
1388684540.0_L1,1388684540.0,L1,ROBUST,0.4364416599273681,ROBUST,idxq4-64_queryq4-64
1388684572.0_L1,1388684572.0,L1,ROBUST,0.4464582800865173,ROBUST,idxq4-64_queryq4-64
1388684636.0_L1,1388684636.0,L1,ROBUST,0.432737648487091,ROBUST,idxq4-64_queryq4-64
1388684924.0_L1,1388684924.0,L1,ROBUST,0.4244513213634491,ROBUST,idxq4-64_queryq4-64
1388685052.0_L1,1388685052.0,L1,ROBUST,0.4422897696495056,ROBUST,idxq4-64_queryq4-64
1388685116.0_L1,1388685116.0,L1,ROBUST,0.4492161273956299,ROBUST,idxq4-64_queryq4-64
1388685148.0_L1,1388685148.0,L1,ROBUST,0.4143598675727844,ROBUST,idxq4-64_queryq4-64
1388685436.0_L1,1388685436.0,L1,ROBUST,0.4418217241764068,ROBUST,idxq4-64_queryq4-64
1388685468.0_L1,1388685468.0,L1,ROBUST,0.3789527714252472,ROBUST,idxq4-64_queryq4-64
1388685692.0_L1,1388685692.0,L1,ROBUST,0.4437254965305328,ROBUST,idxq4-64_queryq4-64
1388685756.0_L1,1388685756.0,L1,ROBUST,0.4437053501605987,ROBUST,idxq4-64_queryq4-64
1388685884.0_L1,1388685884.0,L1,ROBUST,0.4174464643001556,ROBUST,idxq4-64_queryq4-64
1388686012.0_L1,1388686012.0,L1,ROBUST,0.4425495862960815,ROBUST,idxq4-64_queryq4-64
1388686364.0_L1,1388686364.0,L1,ROBUST,0.4804230332374573,ROBUST,idxq4-64_queryq4-64
1388686492.0_L1,1388686492.0,L1,ROBUST,0.3748362958431244,ROBUST,idxq4-64_queryq4-64
1388686652.0_L1,1388686652.0,L1,ROBUST,0.422679454088211,ROBUST,idxq4-64_queryq4-64
1388686748.0_L1,1388686748.0,L1,ROBUST,0.4925615787506103,ROBUST,idxq4-64_queryq4-64
1388687036.0_L1,1388687036.0,L1,ROBUST,0.4545410275459289,ROBUST,idxq4-64_queryq4-64
1388687100.0_L1,1388687100.0,L1,ROBUST,0.4230877459049225,ROBUST,idxq4-64_queryq4-64
1388687132.0_L1,1388687132.0,L1,ROBUST,0.4277389645576477,ROBUST,idxq4-64_queryq4-64
1388687452.0_L1,1388687452.0,L1,ROBUST,0.4148649871349334,ROBUST,idxq4-64_queryq4-64
1388687548.0_H1,1388687548.0,H1,ROBUST,0.432937890291214,ROBUST,idxq4-64_queryq4-64
1388687644.0_L1,1388687644.0,L1,ROBUST,0.4183757901191711,ROBUST,idxq4-64_queryq4-64
1388687676.0_L1,1388687676.0,L1,ROBUST,0.4461189806461334,ROBUST,idxq4-64_queryq4-64
1388687708.0_L1,1388687708.0,L1,ROBUST,0.4773899614810943,ROBUST,idxq4-64_queryq4-64
1388687740.0_L1,1388687740.0,L1,ROBUST,0.4557425081729889,ROBUST,idxq4-64_queryq4-64
1388687868.0_L1,1388687868.0,L1,ROBUST,0.4746129810810089,ROBUST,idxq4-64_queryq4-64
1388687932.0_L1,1388687932.0,L1,ROBUST,0.4553472101688385,ROBUST,idxq4-64_queryq4-64
1388687964.0_L1,1388687964.0,L1,ROBUST,0.4428617358207702,ROBUST,idxq4-64_queryq4-64
1388688284.0_L1,1388688284.0,L1,ROBUST,0.429927259683609,ROBUST,idxq4-64_queryq4-64
1388688636.0_L1,1388688636.0,L1,ROBUST,0.4122069180011749,ROBUST,idxq4-64_queryq4-64
1388978300.0_L1,1388978300.0,L1,ROBUST,0.4356330037117004,ROBUST,idxq4-64_queryq4-64
1388978652.0_L1,1388978652.0,L1,ROBUST,0.4441613554954529,ROBUST,idxq4-64_queryq4-64
1388979132.0_H1,1388979132.0,H1,ROBUST,0.4217818081378937,ROBUST,idxq4-64_queryq4-64
1388979964.0_L1,1388979964.0,L1,ROBUST,0.3652448654174804,ROBUST,idxq4-64_queryq4-64
1388980924.0_H1,1388980924.0,H1,BACKGROUND,0.1064869686961174,BACKGROUND,idxq4-64_queryq4-64
1388987068.0_H1,1388987068.0,H1,BACKGROUND,0.1111402139067649,BACKGROUND,idxq4-64_queryq4-64
1388988348.0_H1,1388988348.0,H1,ROBUST,0.4132513701915741,ROBUST,idxq4-64_queryq4-64
1388988508.0_H1,1388988508.0,H1,BACKGROUND,0.122064284980297,BACKGROUND,idxq4-64_queryq4-64
1388989116.0_H1,1388989116.0,H1,AMBIGUOUS,0.1505578756332397,AMBIGUOUS,idxq4-64_queryq4-64
1388989596.0_H1,1388989596.0,H1,AMBIGUOUS,0.166469320654869,AMBIGUOUS,idxq4-64_queryq4-64
1388992796.0_L1,1388992796.0,L1,ROBUST,0.4590478837490082,ROBUST,idxq4-64_queryq4-64
1388993148.0_H1,1388993148.0,H1,ROBUST,0.4146085381507873,ROBUST,idxq4-64_queryq4-64
1388994236.0_H1,1388994236.0,H1,BACKGROUND,0.1220607757568359,BACKGROUND,idxq4-64_queryq4-64
1388996604.0_H1,1388996604.0,H1,ROBUST,0.4587033092975616,ROBUST,idxq4-64_queryq4-64
1388996636.0_H1,1388996636.0,H1,ROBUST,0.4392369389533996,ROBUST,idxq4-64_queryq4-64
1388996796.0_H1,1388996796.0,H1,ROBUST,0.4450206756591797,ROBUST,idxq4-64_queryq4-64
1388997308.0_H1,1388997308.0,H1,BACKGROUND,0.0997204333543777,BACKGROUND,idxq4-64_queryq4-64
