shift_id,offset_s,covered_any,covered_both,overlap_any,overlap_both
2445,11693610.555848643,102,73,3,0
2446,1082976.1315654472,105,74,3,0
2447,8296284.564576225,112,74,3,0
2448,11925289.354722582,111,75,4,0
2449,11970231.885760661,104,69,1,0
2450,13435275.162007423,110,80,1,0
2451,14712259.030574495,111,77,4,0
2452,13114683.98656478,108,74,0,0
2453,16134341.90238649,106,78,0,0
2454,12773789.064920813,112,70,4,0
2455,11001890.607740534,112,71,2,0
2456,12396794.599282108,110,71,1,0
2457,2141394.414679972,120,72,2,0
2458,5633553.76643757,113,69,2,0
2459,10796623.785693064,111,85,1,0
2460,17814675.175491706,110,77,2,0
2461,13876307.384474048,118,78,0,0
2462,1922371.0943759072,114,74,1,0
2463,12114082.783644786,118,80,5,0
2464,4589366.3577391505,113,78,4,0
2465,14992514.68956547,113,74,2,0
2466,16889737.856406637,114,78,2,0
2467,12138072.601248143,119,76,5,0
2468,12095555.33379382,116,81,5,0
2469,6962379.592147927,113,75,2,0
2470,9148666.929735407,114,75,2,0
2471,17634366.80594051,109,74,2,0
2472,14775299.953148628,111,72,3,0
2473,10641349.419639302,112,78,4,0
2474,7564316.006977418,108,69,1,0
2475,1109491.5732686464,110,77,9,1
2476,2990537.1031756983,111,61,1,0
2477,4006278.3390897233,110,78,4,0
2478,7668923.643079863,110,70,0,0
2479,19259691.527366154,114,78,3,0
2480,10344853.081433523,106,70,2,0
2481,4855440.099403161,113,66,1,0
2482,2233931.491513443,112,71,2,0
2483,6956573.271427153,111,77,5,0
2484,16651931.454516642,121,85,2,0
2485,7871172.111463231,114,71,3,0
2486,15774138.906380763,105,66,2,0
2487,16387411.573194206,108,74,2,0
2488,2336903.862733404,118,85,1,0
2489,12446818.792443674,114,78,2,0
2490,19563339.21651517,116,75,1,0
2491,8252859.169911412,105,66,1,0
2492,1120952.1818377753,112,78,1,0
2493,18836461.712680895,108,69,2,0
2494,18031541.379661355,111,79,1,0
2495,10689839.653341524,103,76,0,0
2496,11301335.46669801,113,79,3,0
2497,4386353.618736434,114,70,2,0
2498,16727478.163298277,108,78,3,0
2499,10211770.139651947,113,77,2,0
2500,774376.7126369806,111,76,0,0
2501,13956794.529583668,108,73,3,0
2502,19388698.048645433,121,76,2,0
2503,16924456.497745357,115,87,3,0
2504,5715628.952139558,112,72,3,0
2505,1169304.4947923087,108,80,3,0
2506,19182680.345260356,120,85,2,0
2507,19115894.991767026,114,77,4,0
2508,10898477.346601065,119,79,0,0
2509,13130325.069260867,111,70,2,0
2510,9480696.99289081,113,67,1,0
2511,8610827.168894751,105,62,6,0
2512,2512111.0574656753,113,68,2,0
2513,2051219.1587577935,113,77,2,0
2514,4812631.341841345,117,68,2,0
2515,17076565.62172554,118,71,5,0
2516,3047904.030419895,116,87,3,0
2517,4690105.543623179,108,74,2,0
2518,11227434.871091662,113,79,5,0
2519,4455198.724246365,123,85,4,0
2520,3400736.070574933,112,61,2,0
2521,11526000.909905538,110,64,1,0
2522,7561490.910090868,108,68,2,0
2523,12802192.313133912,109,80,2,0
2524,18611101.170883235,109,72,3,0
2525,3152708.11593078,112,77,1,0
2526,18636045.39001978,112,70,1,0
2527,18413805.262437664,110,79,2,0
2528,16923179.00735218,116,86,2,0
2529,12906301.894285055,109,72,0,0
2530,12680090.26114735,116,77,1,0
2531,13067275.012926498,105,70,1,0
2532,14108707.455910861,113,77,3,0
2533,421113.9368265182,109,70,2,0
2534,19542960.86056281,117,69,2,0
2535,11978606.946338408,111,71,1,0
2536,15956095.680248618,107,69,2,0
2537,7748088.674922538,101,66,2,0
2538,338157.661316418,109,81,1,0
2539,10437887.578906873,110,69,1,0
2540,10386214.06702016,113,75,5,0
2541,8960603.671313638,110,75,4,0
2542,6985238.04910179,113,76,3,0
2543,5159768.260804711,115,70,3,0
2544,10799570.29333899,111,81,1,0
2545,7707398.349639601,109,69,5,0
2546,19783388.708222296,116,82,4,0
2547,3598138.595207737,106,67,2,0
2548,6578040.481143831,119,84,4,0
2549,6056031.659347818,119,86,5,1
2550,11119705.42732932,97,66,1,0
2551,10225583.746528206,113,71,3,0
2552,13159223.875649968,110,65,1,0
2553,19378655.956112783,118,77,1,0
2554,5878555.715775261,114,81,5,0
2555,14154927.919802766,119,77,5,0
2556,594906.4265480668,107,80,4,0
2557,5414880.1488853535,111,77,0,0
2558,9503434.748263607,119,77,2,0
2559,715829.7665594862,113,75,0,0
2560,12629784.337139077,116,76,2,0
2561,13861260.511178529,114,75,3,0
2562,15250728.972245118,109,65,2,0
2563,10576788.414549956,106,69,2,0
2564,12351066.678519959,113,72,0,0
2565,8129534.696863008,111,78,2,0
2566,924150.0829302694,115,82,1,0
2567,2116182.306326501,109,69,3,0
2568,13387795.230313653,111,79,2,0
2569,20303738.80186811,116,82,1,0
2570,407325.8596325535,108,72,3,0
2571,11409582.62015145,116,79,2,0
2572,15337585.350037832,106,71,2,0
2573,16876212.497374643,118,81,6,0
2574,11158203.052068885,111,70,1,0
2575,12675405.759186734,117,74,2,0
2576,14235211.49865752,111,70,3,0
2577,17529943.01227431,111,77,0,0
2578,2569807.00569996,114,78,4,0
2579,18894937.569071416,110,69,4,0
2580,614751.024363863,119,80,4,0
2581,17067610.062550116,119,74,4,0
2582,1644813.886403708,107,71,1,0
2583,4038831.8699881197,107,78,0,0
2584,165480.76704948864,114,72,3,0
2585,9128495.0733437,115,68,4,0
2586,6876433.432486115,118,76,0,0
2587,3457317.649313956,109,68,2,0
2588,9246958.549541408,111,69,2,0
2589,8257586.947107441,108,67,1,0
2590,15675753.187632963,111,70,1,0
2591,18223733.00354779,111,73,1,0
2592,13338474.721985191,113,67,2,0
2593,2612876.410102756,106,77,0,0
2594,6085078.102649762,116,75,2,0
2595,18633702.644751206,107,69,6,0
2596,1888384.5902070098,108,73,2,0
2597,8348665.644013148,110,67,1,0
2598,19226406.805545844,113,80,5,0
2599,19392121.33462573,120,80,0,0
2600,8436949.638238087,114,74,0,0
2601,13639629.044755138,112,73,0,0
2602,9361806.91313367,108,71,1,0
2603,15387375.250657454,113,72,1,0
2604,727741.0311811365,107,81,4,0
2605,3013885.7174353786,108,68,4,0
2606,12559303.622841995,102,68,1,0
2607,4808978.3247887585,116,72,1,0
2608,13612323.672638161,109,72,1,0
2609,7218894.721713062,114,80,1,0
2610,18092043.336236548,117,76,5,0
2611,16723591.89819798,111,73,4,0
2612,10094752.908676801,102,79,1,0
2613,15782044.270687534,113,75,1,0
2614,5592559.738507722,108,69,3,0
2615,10123629.84358458,109,76,2,0
2616,4096786.5164187076,106,76,1,0
2617,17568931.955856934,112,73,2,0
2618,16800927.930224743,113,76,1,0
2619,18406894.606182635,122,88,3,0
2620,17905851.54390977,110,85,2,0
2621,19573497.051399395,118,86,2,0
2622,4723360.8574885,110,74,3,0
2623,19009514.96775495,115,88,6,0
2624,11686369.004699828,107,69,1,0
2625,8666261.166176267,105,69,2,0
2626,11466248.929757178,114,77,1,0
2627,7043831.617911182,113,75,2,0
2628,5946219.044160231,108,76,4,0
2629,4986915.049912463,105,71,1,0
2630,1760314.6386995486,107,70,4,0
2631,10170441.305306224,104,73,6,0
2632,18114709.00572734,115,79,4,0
2633,12883274.131236494,110,73,0,0
2634,10666164.759751147,108,74,0,0
2635,8790093.546672313,111,81,5,0
2636,9517282.466599008,116,72,4,0
2637,4336320.663552151,112,82,3,0
2638,16798252.619686544,113,76,0,0
2639,4115081.865135959,95,65,2,0
2640,14639288.294515582,115,74,3,0
2641,15519871.61945927,106,69,1,0
2642,11760610.557882417,115,70,2,0
2643,17610363.652032673,116,85,3,0
2644,5996934.137426821,104,79,1,0
2645,17989929.882111568,112,76,3,0
2646,14898975.849358829,111,75,2,0
2647,16307092.002254732,108,72,4,0
2648,13582418.909196885,112,74,4,0
2649,17273595.451825503,113,74,1,0
2650,20253854.464524664,112,74,0,0
2651,8618899.184544552,104,62,0,0
2652,16615074.13850047,117,68,3,0
2653,15207027.924388418,114,78,0,0
2654,9283106.177213376,115,67,1,0
2655,18910509.50696796,111,78,5,0
2656,8096244.007388424,116,85,1,0
2657,11569655.641371321,116,85,3,0
2658,2237835.008829651,110,68,3,0
2659,4671352.331020108,109,78,3,0
2660,17158921.5527314,116,78,1,0
2661,8139434.0741191,110,72,2,0
2662,8089302.0542092975,109,77,2,0
2663,5081684.12500784,114,79,5,0
2664,10069826.024778984,106,69,0,0
2665,16450608.5243239,109,81,1,0
2666,18265034.838101994,116,85,7,0
2667,1510255.8401804685,101,65,2,0
2668,11759629.481731769,113,71,2,0
2669,9575600.645810373,115,71,2,0
2670,12560990.106636625,100,67,1,0
2671,9169495.739458365,117,83,2,0
2672,8181919.5639628135,114,82,4,0
2673,9669164.755733099,118,84,1,0
2674,11905405.507133756,112,67,4,0
2675,10260166.65634891,108,72,0,0
2676,9674520.653546873,115,81,3,0
2677,16694672.34050472,111,78,3,0
2678,15228721.14686192,102,66,3,0
2679,7018977.9084339915,116,64,3,0
2680,16344199.871654121,113,70,3,0
2681,17421996.32587579,108,67,3,0
2682,3203458.309856911,113,79,0,0
2683,11919282.359843558,117,68,5,0
2684,5880401.8412153935,111,77,2,0
2685,15097215.84475911,113,79,2,0
2686,4935556.954484396,111,82,1,0
2687,13720994.207496261,108,73,1,0
2688,5267369.465356006,111,73,4,0
2689,10466503.090229914,116,80,0,0
2690,19351133.011854865,112,62,1,0
2691,7829840.96795789,112,77,4,0
2692,17870546.877546437,116,80,2,0
2693,20128875.77725621,117,77,1,0
2694,17852521.097195733,110,83,5,0
2695,3454740.9852097575,110,74,2,0
2696,16731691.259032277,108,81,2,1
2697,739277.0559441576,112,76,4,1
2698,8073417.333412064,107,79,3,0
2699,17768905.05198985,115,72,2,0
2700,14073304.435843349,120,74,1,0
2701,10905079.502206692,113,72,3,0
2702,7962987.475767825,115,68,4,0
2703,16582201.47013998,112,70,3,0
2704,14495828.24401889,116,68,3,0
2705,9598587.868627248,118,84,4,0
2706,18210614.926318888,116,83,1,0
2707,4756092.366653659,112,81,4,0
2708,3546642.6113896905,114,78,1,0
2709,13140201.72458064,111,73,1,0
2710,19825272.31385047,115,68,3,0
2711,5107587.588084569,116,85,3,0
2712,5156606.1872365745,119,71,3,0
2713,2919286.804876968,112,72,3,0
2714,17562380.455074813,114,75,5,0
2715,4683990.691657208,110,73,1,0
2716,10304748.249318331,112,64,3,0
2717,20208641.934277568,112,76,2,0
2718,332952.55956449185,112,81,1,0
2719,11387296.931657003,111,70,1,0
2720,10489760.963634957,114,70,1,0
2721,16483718.341186859,115,78,1,0
2722,7301315.3926219735,111,71,2,0
2723,8419448.179978177,106,71,1,0
2724,3496817.334809484,109,70,1,1
2725,15130579.3979669,112,73,1,0
2726,16021954.64422924,108,72,2,0
2727,2861704.0530481734,116,79,1,0
2728,8076568.875725242,107,81,2,0
2729,18219157.483827222,111,77,1,0
2730,141378.2308984153,117,66,1,0
2731,6153479.702576168,119,75,1,0
2732,11357976.707933119,105,68,2,0
2733,6871044.464430468,116,73,1,0
2734,5610984.883744439,108,70,2,0
2735,9428657.228420481,114,69,2,0
2736,3772698.6702484167,110,75,5,0
2737,10841817.543308813,106,69,1,0
2738,14437698.091660466,118,81,6,0
2739,11769259.77999857,116,66,0,0
2740,1977227.0473427023,111,79,5,0
2741,17234312.373028796,114,76,4,0
2742,3639779.932560915,115,70,1,0
2743,15617896.183610557,111,73,1,0
2744,7408612.0435916595,109,72,4,0
2745,15982404.351784103,109,67,1,0
2746,4275307.6131943995,115,80,2,0
2747,3877059.33700531,116,72,1,0
2748,10179802.074646143,111,78,2,0
2749,755251.4120884256,113,80,0,0
2750,4661648.237056114,108,70,4,0
2751,14789351.212458871,103,72,0,0
2752,17091648.72403526,118,79,8,0
2753,1726956.8567034793,110,79,1,0
2754,17999281.292185247,104,74,1,0
2755,16282060.373030338,118,76,2,0
2756,17747600.80349877,106,71,3,0
2757,14269807.714965248,103,69,0,0
2758,13776830.829378918,110,73,2,1
2759,10749783.345474156,111,66,1,0
2760,13342941.84007983,111,71,1,0
2761,18751311.42415279,113,80,2,0
2762,2127760.595969948,119,79,3,0
2763,6498818.710307281,119,79,2,0
2764,1557786.6217955267,107,74,5,0
2765,19273125.509770755,125,79,5,0
2766,9128672.977329172,115,68,3,1
2767,13801025.372703765,110,74,4,0
2768,17167529.821927957,112,77,1,0
2769,20211236.6378381,113,75,4,0
2770,3371813.439862216,116,74,1,0
2771,16322582.1918835,102,73,6,0
2772,18107829.246201586,118,81,4,0
2773,1078941.6029368415,110,73,1,0
2774,15400169.46002455,111,77,2,0
2775,7290019.932731065,112,65,1,0
2776,13257844.202464946,118,88,5,0
2777,10525485.14587885,114,68,0,0
2778,5361141.758474588,117,72,0,0
2779,2832421.331032147,110,69,2,0
2780,2461317.6306824065,120,82,3,0
2781,2184639.265200966,114,66,3,0
2782,13038385.01903695,114,81,4,0
2783,7222711.00588126,115,75,4,0
2784,4485705.209709575,123,78,1,0
2785,14136925.708634397,119,84,1,0
2786,14034666.2417591,122,79,1,0
2787,11035614.013868967,114,75,2,0
2788,19073149.361784954,118,72,2,0
2789,7913238.046419807,106,72,1,0
2790,17060770.875348296,114,73,1,0
2791,1612301.04052387,113,72,4,0
2792,15110593.925296333,103,74,4,0
2793,20159394.701133303,115,81,2,0
2794,17278777.93708647,114,70,1,0
2795,11857999.253860962,110,67,2,0
2796,12814514.527930247,103,76,1,0
2797,7260862.854145741,121,83,3,0
2798,13885114.018298272,114,79,2,0
2799,15731281.283493116,105,69,3,0
2800,20358024.70314893,112,75,4,0
2801,10087139.933277993,106,72,0,0
2802,1331338.4461007563,117,82,2,0
2803,12186844.920264555,119,80,4,0
2804,2503494.828177887,116,68,1,0
2805,5056990.598520061,116,76,2,0
2806,6763130.92683239,111,83,0,0
2807,14931862.251948664,107,79,3,0
2808,3819101.8564750375,107,75,1,0
2809,3452444.5432957583,112,76,1,0
2810,999515.8509691886,106,81,2,0
2811,17819807.331500072,108,81,2,0
2812,14169830.755653137,127,77,2,0
2813,897616.8451765118,109,68,4,0
2814,660948.8259765756,109,69,0,0
2815,11431734.14309685,107,75,3,0
2816,5823995.607570013,117,75,3,0
2817,12204480.034031438,109,72,1,0
2818,8912167.758058771,113,76,3,0
2819,18836662.190371726,108,71,2,0
2820,5931110.352229475,108,78,3,0
2821,13878212.484109674,115,77,2,0
2822,1184113.338625865,105,73,3,0
2823,19497633.38409502,115,78,1,0
2824,20003230.35529565,114,79,1,0
2825,15095231.936213696,109,75,3,0
2826,9533748.787524419,109,67,0,0
2827,4553938.768482292,116,67,5,0
2828,16586656.831219569,113,78,1,0
2829,15039984.463222869,117,78,2,0
2830,4593753.853787929,114,77,3,0
2831,9249499.707628088,110,72,1,0
2832,9484735.709608143,109,65,1,0
2833,16868814.88462579,117,79,0,0
2834,13973644.311582692,111,75,3,0
2835,13147589.207194023,111,71,1,0
2836,13282835.366446033,115,84,0,0
2837,5578998.184067628,114,75,0,0
2838,7634963.5801142445,106,73,2,0
2839,1013691.4277344536,110,66,1,0
2840,16067285.809618285,112,82,1,0
2841,8879554.554382512,105,79,3,0
2842,8985969.260391608,119,91,3,0
2843,5068996.885766118,113,74,6,0
2844,4339365.460965498,113,79,1,0
2845,12023652.616916018,120,75,1,0
2846,4808993.611550166,116,72,2,0
2847,1390327.674050825,116,73,4,0
2848,15672633.60077369,110,72,2,0
2849,7731590.686150717,109,70,1,0
2850,7808072.143593515,107,75,4,0
2851,8845439.133710084,105,66,3,0
2852,16638004.255842205,115,76,5,0
2853,6601827.34798743,111,77,3,0
2854,15480296.163739631,110,77,3,0
2855,19166300.808614653,115,88,1,0
2856,13507046.975562457,109,79,4,0
2857,8852806.724110546,109,74,4,0
2858,15272214.581773208,112,73,3,0
2859,9385196.625963237,114,74,2,0
2860,8502423.25075568,106,79,3,0
2861,10753640.372568622,110,69,4,0
2862,6538578.086373215,113,76,1,0
2863,2203471.692127752,110,71,5,0
2864,8511048.587423151,102,58,3,0
2865,2601635.999221412,118,80,2,0
2866,8421481.268374588,108,70,1,0
2867,11396387.236914264,109,70,3,0
2868,18986910.383451793,124,82,3,0
2869,821988.6099356072,117,74,1,1
2870,12706728.735878881,116,63,3,0
2871,9381903.07641511,113,76,2,0
2872,497854.88711837656,103,73,0,0
2873,5154124.537693158,116,70,2,0
2874,2492551.110720368,109,68,1,0
2875,4488968.793855887,120,73,1,0
2876,5662262.676106942,113,67,1,0
2877,8235968.536407489,108,70,2,0
2878,10829920.387214988,107,74,0,0
2879,106504.40065947839,118,80,0,0
2880,3373578.227904217,110,68,1,0
2881,1986508.7323892813,116,82,4,0
2882,11248947.522868095,104,76,0,0
2883,6769120.838160827,110,82,0,0
2884,11223041.864298642,114,77,3,0
2885,4591098.891242487,114,77,2,0
2886,578440.0310690384,109,76,1,0
2887,19203302.484235663,121,76,0,0
2888,2285878.001857615,115,74,3,0
2889,2662596.7101073605,114,73,1,0
2890,3062414.3340373295,117,74,4,0
2891,20013771.138645783,111,78,1,0
2892,12629597.093276212,117,76,2,0
2893,12479924.223221116,114,70,2,0
2894,20123872.39715769,118,84,4,0
2895,1882379.1509219792,110,76,3,0
2896,19876174.32539179,115,86,3,0
2897,4229417.374960842,114,72,2,0
2898,12739486.865736391,113,65,0,0
2899,8617289.010742972,104,65,3,0
2900,7883539.847369145,114,81,3,0
2901,18997717.017429534,121,89,5,0
2902,3116857.0180733516,113,71,1,0
2903,20334478.649331924,107,77,3,0
2904,7785520.090622731,112,71,1,0
2905,13261461.238207208,115,80,2,0
2906,19742262.740271486,118,78,0,0
2907,1256139.0906760683,111,80,1,0
2908,18827560.3365396,117,82,1,0
2909,11617286.489221862,113,69,0,0
2910,14391010.05952251,118,73,1,0
2911,3115972.732690408,111,69,2,0
2912,10918218.59034427,106,77,3,0
2913,13763847.11315436,105,64,0,0
2914,9351687.819506088,109,73,0,0
2915,3233777.0029065576,109,73,1,0
2916,5043872.529207855,102,70,1,0
2917,17437067.04237957,114,76,1,0
2918,786423.1340506135,116,83,4,0
2919,14481687.544144642,116,71,3,0
2920,20381613.105522405,119,81,1,0
2921,238361.6917377737,113,74,0,0
2922,3356851.3084342116,107,67,2,0
2923,13776652.804817418,110,73,1,0
2924,1304669.8724254183,114,83,5,0
2925,12063619.07615124,118,70,4,0
2926,13976800.503076503,110,76,0,0
2927,12030240.778961292,114,77,3,0
2928,7502424.875070624,110,76,2,0
2929,14246529.953978268,117,74,3,0
2930,12155093.52633346,115,79,2,0
2931,4303012.636014485,107,62,3,0
2932,11522331.364908975,110,69,3,0
2933,17995819.002770483,103,74,3,0
2934,13628183.632487383,118,72,1,0
2935,9667353.21555129,117,83,4,0
2936,6617001.327431667,115,81,1,0
2937,1830542.7867744546,123,76,2,0
2938,5054189.961217252,114,74,3,0
2939,313576.1069870611,112,80,2,0
2940,20122404.482729968,116,84,5,0
2941,4604480.583329599,110,71,0,0
2942,16634574.693677474,116,78,3,0
2943,3511172.8017427837,111,70,2,0
2944,5845658.705730153,114,77,1,0
2945,8580608.487961981,101,72,3,0
2946,6674300.46512206,117,81,2,0
2947,16298988.965202155,117,79,1,0
2948,19534854.65261401,115,71,1,0
2949,17861530.25618797,113,80,2,0
2950,3205197.8908282607,114,79,2,0
2951,15859082.963830847,117,80,3,0
2952,3090846.736626758,120,73,2,0
2953,18634978.15962053,111,69,1,0
2954,10603270.963247223,115,77,3,0
2955,6917492.5838203775,110,76,0,0
2956,3275210.989663854,107,71,2,0
2957,326214.23910395405,115,87,0,0
2958,5121608.327852583,108,63,1,0
2959,18647953.83709157,109,75,2,0
2960,16276881.695787488,118,73,4,0
2961,19780582.699518513,118,79,3,0
2962,2132624.666324395,120,87,1,0
2963,12112129.051615734,117,82,3,0
2964,5308508.9664274,107,70,0,0
2965,11112242.984143741,103,58,1,0
2966,6594069.634068422,117,75,1,0
2967,5842905.008122007,115,73,3,0
2968,11739820.855394715,113,80,7,0
2969,3809151.9039818766,110,67,0,0
2970,9613374.18465496,114,76,4,0
2971,13302835.15360824,118,79,2,0
2972,2689470.269367112,112,71,1,0
2973,18984536.215259816,121,83,2,0
2974,10356454.906634584,106,74,1,0
2975,16729046.241838468,108,78,2,0
2976,13365649.922880305,112,71,4,0
2977,14504815.113970965,113,71,5,0
2978,14629300.697306158,107,73,1,0
2979,17857578.669565562,108,80,2,0
2980,12547253.732758917,113,77,1,0
2981,5736322.630297292,109,69,1,0
2982,2107202.023454558,108,74,1,0
2983,12397895.079545693,110,70,0,0
2984,1433866.1978514518,113,83,2,0
